annotator_ID|topic|original_text|counterfactual|timeInS|a_frames|a_fluency|a_meaning|experiment_type|original_frames|target_frames
11|ne|This radioactivity enters the human body through breathing and the food chain , as gases and tiny metal particles .|This nuclear energy is produced through breathing and the food chain, as gases and tiny metal particles.|10|-----HEALTH-------|3|-1|ne/exchange_random_labels_1_by_t5-small_TOP50|HEALTH-O|ENERGY
31|ne|This radioactivity enters the human body through breathing and the food chain , as gases and tiny metal particles .|This nuclear energy is produced through breathing and the food chain, as gases and tiny metal particles.|29|-------RELIABILITY-----|2|-1|ne/exchange_random_labels_1_by_t5-small_TOP50|HEALTH-O|ENERGY
99|ne|This radioactivity enters the human body through breathing and the food chain , as gases and tiny metal particles .|This nuclear energy is produced through breathing and the food chain, as gases and tiny metal particles.|16|-----HEALTH-------|4|1|ne/exchange_random_labels_1_by_t5-small_TOP50|HEALTH-O|ENERGY
11|ne|This radioactivity enters the human body through breathing and the food chain , as gases and tiny metal particles .|This radiation can be absorbed through breathing and the food chain, as gases and tiny metal particles.|17|-----HEALTH-------|4|10|ne/framed_decoding0.1/exchange_random_labels_1_by_t5-large_TOP10|HEALTH-O|PUBLIC
31|ne|This radioactivity enters the human body through breathing and the food chain , as gases and tiny metal particles .|This radiation can be absorbed through breathing and the food chain, as gases and tiny metal particles.|52|-----HEALTH-------|4|10|ne/framed_decoding0.1/exchange_random_labels_1_by_t5-large_TOP10|HEALTH-O|PUBLIC
99|ne|This radioactivity enters the human body through breathing and the food chain , as gases and tiny metal particles .|This radiation can be absorbed through breathing and the food chain, as gases and tiny metal particles.|22|-----HEALTH-------|5|1|ne/framed_decoding0.1/exchange_random_labels_1_by_t5-large_TOP10|HEALTH-O|PUBLIC
11|ne|This radioactivity enters the human body through breathing and the food chain , as gases and tiny metal particles .|This radiation particles get into our body through breathing and the food chain, as gases and tiny metal particles.|9|-----HEALTH-------|4|10|ne/exchange_random_labels_1_by_t5-large_TOP10|HEALTH-O|TECHNOLOGICAL
31|ne|This radioactivity enters the human body through breathing and the food chain , as gases and tiny metal particles .|This radiation particles get into our body through breathing and the food chain, as gases and tiny metal particles.|22|-----HEALTH-------|3|10|ne/exchange_random_labels_1_by_t5-large_TOP10|HEALTH-O|TECHNOLOGICAL
99|ne|This radioactivity enters the human body through breathing and the food chain , as gases and tiny metal particles .|This radiation particles get into our body through breathing and the food chain, as gases and tiny metal particles.|13|-----HEALTH-------|5|1|ne/exchange_random_labels_1_by_t5-large_TOP10|HEALTH-O|TECHNOLOGICAL
11|ne|This will help countries reach those targets and move towards a cleaner and more efficient energy future ( 10 ) .|This will help countries reach those targets and move towards a cleaner and more efficient energy future (10).|18|-------RELIABILITY-----|5|10|ne/framed_decoding0.2/remove_random_labels_1_by_t5-large_TOP10|O-ENVIRONMENTAL-RELIABILITY|RELIABILITY
31|ne|This will help countries reach those targets and move towards a cleaner and more efficient energy future ( 10 ) .|This will help countries reach those targets and move towards a cleaner and more efficient energy future (10).|27|--ENERGY----------|1|-1|ne/framed_decoding0.2/remove_random_labels_1_by_t5-large_TOP10|O-ENVIRONMENTAL-RELIABILITY|RELIABILITY
99|ne|This will help countries reach those targets and move towards a cleaner and more efficient energy future ( 10 ) .|This will help countries reach those targets and move towards a cleaner and more efficient energy future (10).|33|---------TECHNOLOGICAL---|4|10|ne/framed_decoding0.2/remove_random_labels_1_by_t5-large_TOP10|O-ENVIRONMENTAL-RELIABILITY|RELIABILITY
11|ne|This will help countries reach those targets and move towards a cleaner and more efficient energy future ( 10 ) .|This will help countries reach those targets and move towards a more sustainable and safer oil oil and gas oil future (10).|11|-------RELIABILITY-----|4|1|ne/framed_decoding0.2/exchange_random_labels_2_by_t5-small_TOP10|O-ENVIRONMENTAL-RELIABILITY|ACCIDENTS/SECURITY-FOSSIL
31|ne|This will help countries reach those targets and move towards a cleaner and more efficient energy future ( 10 ) .|This will help countries reach those targets and move towards a more sustainable and safer oil oil and gas oil future (10).|12|----FOSSIL--------|1|-1|ne/framed_decoding0.2/exchange_random_labels_2_by_t5-small_TOP10|O-ENVIRONMENTAL-RELIABILITY|ACCIDENTS/SECURITY-FOSSIL
99|ne|This will help countries reach those targets and move towards a cleaner and more efficient energy future ( 10 ) .|This will help countries reach those targets and move towards a more sustainable and safer oil oil and gas oil future (10).|13|---------TECHNOLOGICAL---|4|0|ne/framed_decoding0.2/exchange_random_labels_2_by_t5-small_TOP10|O-ENVIRONMENTAL-RELIABILITY|ACCIDENTS/SECURITY-FOSSIL
11|ne|This will help countries reach those targets and move towards a cleaner and more efficient energy future ( 10 ) .|This will help countries reach those targets and move towards a stronger and more efficient energy future (10).|19|-------RELIABILITY-----|4|10|ne/framed_decoding0.2/remove_random_labels_1_by_t5-small_TOP10|O-ENVIRONMENTAL-RELIABILITY|RELIABILITY
31|ne|This will help countries reach those targets and move towards a cleaner and more efficient energy future ( 10 ) .|This will help countries reach those targets and move towards a stronger and more efficient energy future (10).|18|--ENERGY----------|1|-1|ne/framed_decoding0.2/remove_random_labels_1_by_t5-small_TOP10|O-ENVIRONMENTAL-RELIABILITY|RELIABILITY
99|ne|This will help countries reach those targets and move towards a cleaner and more efficient energy future ( 10 ) .|This will help countries reach those targets and move towards a stronger and more efficient energy future (10).|96|---------TECHNOLOGICAL---|4|10|ne/framed_decoding0.2/remove_random_labels_1_by_t5-small_TOP10|O-ENVIRONMENTAL-RELIABILITY|RELIABILITY
11|ne|Thus , as concerns about climate change have grown , Congress and the states have adopted subsidies and tax credits to expand electricity production from low-carbon and carbon-free renewable fuels in an effort to reduce greenhouse gas emissions .|Thus, as concerns about climate change have grown, Congress and the states have adopted policies and legislation to expand electricity production from low-carbon and carbon-free resources in an effort to reduce greenhouse gas emissions.|29|---ENVIRONMENTAL----RELIABILITY-----|4|1|ne/framed_decoding0.2/exchange_random_labels_2_by_t5-large_TOP10|O-RENEWABLES-ENVIRONMENTAL-ENERGY|ENVIRONMENTAL-COSTS-HEALTH
31|ne|Thus , as concerns about climate change have grown , Congress and the states have adopted subsidies and tax credits to expand electricity production from low-carbon and carbon-free renewable fuels in an effort to reduce greenhouse gas emissions .|Thus, as concerns about climate change have grown, Congress and the states have adopted policies and legislation to expand electricity production from low-carbon and carbon-free resources in an effort to reduce greenhouse gas emissions.|52|--ENERGY-ENVIRONMENTAL-----RENEWABLES----|4|10|ne/framed_decoding0.2/exchange_random_labels_2_by_t5-large_TOP10|O-RENEWABLES-ENVIRONMENTAL-ENERGY|ENVIRONMENTAL-COSTS-HEALTH
99|ne|Thus , as concerns about climate change have grown , Congress and the states have adopted subsidies and tax credits to expand electricity production from low-carbon and carbon-free renewable fuels in an effort to reduce greenhouse gas emissions .|Thus, as concerns about climate change have grown, Congress and the states have adopted policies and legislation to expand electricity production from low-carbon and carbon-free resources in an effort to reduce greenhouse gas emissions.|73|--ENERGY----PUBLIC---TECHNOLOGICAL---|4|0|ne/framed_decoding0.2/exchange_random_labels_2_by_t5-large_TOP10|O-RENEWABLES-ENVIRONMENTAL-ENERGY|ENVIRONMENTAL-COSTS-HEALTH
11|ne|Thus , as concerns about climate change have grown , Congress and the states have adopted subsidies and tax credits to expand electricity production from low-carbon and carbon-free renewable fuels in an effort to reduce greenhouse gas emissions .|Thus, as concerns about climate change have grown, Congress and the states have adopted renewable energy sources and propose campaigns to expand electricity production from low-carbon and carbon-free renewable fuels in an effort to reduce solar consumption.|30|---ENVIRONMENTAL----RELIABILITY-----|4|1|ne/framed_decoding0.2/exchange_random_labels_2_by_t5-small_TOP10|O-RENEWABLES-ENVIRONMENTAL-ENERGY|RENEWABLES-PUBLIC-RELIABILITY
31|ne|Thus , as concerns about climate change have grown , Congress and the states have adopted subsidies and tax credits to expand electricity production from low-carbon and carbon-free renewable fuels in an effort to reduce greenhouse gas emissions .|Thus, as concerns about climate change have grown, Congress and the states have adopted renewable energy sources and propose campaigns to expand electricity production from low-carbon and carbon-free renewable fuels in an effort to reduce solar consumption.|35|--ENERGY------RENEWABLES----|3|1|ne/framed_decoding0.2/exchange_random_labels_2_by_t5-small_TOP10|O-RENEWABLES-ENVIRONMENTAL-ENERGY|RENEWABLES-PUBLIC-RELIABILITY
99|ne|Thus , as concerns about climate change have grown , Congress and the states have adopted subsidies and tax credits to expand electricity production from low-carbon and carbon-free renewable fuels in an effort to reduce greenhouse gas emissions .|Thus, as concerns about climate change have grown, Congress and the states have adopted renewable energy sources and propose campaigns to expand electricity production from low-carbon and carbon-free renewable fuels in an effort to reduce solar consumption.|21|--ENERGY----PUBLIC--RENEWABLES----|4|0|ne/framed_decoding0.2/exchange_random_labels_2_by_t5-small_TOP10|O-RENEWABLES-ENVIRONMENTAL-ENERGY|RENEWABLES-PUBLIC-RELIABILITY
11|ne|To others , it is an accident waiting to happen , a terrorism risk , a reckless use of technology than can permanently scar our planet , leaving vast swathes uninhabitable for thousands of years .|To others, it is an accident waiting to happen, a terrible environmental catastrophe, a reckless use of technology than can permanently scar our planet, leaving vast swathes uninhabitable for thousands of years.|27|ACCIDENTS/SECURITY---ENVIRONMENTAL---------|4|10|ne/framed_decoding0.2/remove_random_labels_1_by_t5-large_TOP10|ENVIRONMENTAL-O-ACCIDENTS/SECURITY|ENVIRONMENTAL
31|ne|To others , it is an accident waiting to happen , a terrorism risk , a reckless use of technology than can permanently scar our planet , leaving vast swathes uninhabitable for thousands of years .|To others, it is an accident waiting to happen, a terrible environmental catastrophe, a reckless use of technology than can permanently scar our planet, leaving vast swathes uninhabitable for thousands of years.|53|ACCIDENTS/SECURITY---ENVIRONMENTAL---------|4|0|ne/framed_decoding0.2/remove_random_labels_1_by_t5-large_TOP10|ENVIRONMENTAL-O-ACCIDENTS/SECURITY|ENVIRONMENTAL
99|ne|To others , it is an accident waiting to happen , a terrorism risk , a reckless use of technology than can permanently scar our planet , leaving vast swathes uninhabitable for thousands of years .|To others, it is an accident waiting to happen, a terrible environmental catastrophe, a reckless use of technology than can permanently scar our planet, leaving vast swathes uninhabitable for thousands of years.|113|ACCIDENTS/SECURITY---ENVIRONMENTAL---------|4|0|ne/framed_decoding0.2/remove_random_labels_1_by_t5-large_TOP10|ENVIRONMENTAL-O-ACCIDENTS/SECURITY|ENVIRONMENTAL
11|ne|To the editor : Bryce wants us to build new nuclear power plants as a partial solution to global warming .|To the editor: Bryce wants us to build new nuclear power plants as a partial solution to the energy crisis.|31|-------RELIABILITY-----|4|1|ne/exchange_random_labels_1_by_t5-large_TOP10|O-ENVIRONMENTAL|HEALTH
31|ne|To the editor : Bryce wants us to build new nuclear power plants as a partial solution to global warming .|To the editor: Bryce wants us to build new nuclear power plants as a partial solution to the energy crisis.|114|-COSTS-ENERGY-----RELIABILITY-----|3|0|ne/exchange_random_labels_1_by_t5-large_TOP10|O-ENVIRONMENTAL|HEALTH
